interaction,user_id,week,timestamp,topic,question_id,question_topic,difficulty,time_spent_s,avg_time_all_users_s,correct
3310,user_careless,6,2026-02-09 08:40:24,Statistics,Q9634,Probability,3,93,253,0
3311,user_careless,6,2026-02-09 13:34:42,Statistics,Q5856,Probability,5,66,223,0
3312,user_careless,6,2026-02-10 03:07:19,Statistics,Q9558,Probability,2,157,157,0
3313,user_careless,6,2026-02-10 03:30:15,Statistics,Q9050,Probability,3,228,180,0
3314,user_careless,6,2026-02-10 05:09:42,Statistics,Q2047,Probability,2,241,190,0
3315,user_careless,6,2026-02-10 21:08:17,Statistics,Q5870,Probability,2,125,232,0
3316,user_careless,6,2026-02-10 23:47:03,Statistics,Q6620,Probability,2,61,143,1
3317,user_careless,6,2026-02-11 05:31:21,Statistics,Q5495,Probability,3,291,221,0
3318,user_careless,6,2026-02-11 07:29:12,Statistics,Q3145,Probability,4,135,144,1
3319,user_careless,7,2026-02-12 10:02:03,Statistics,Q8000,Probability,3,51,200,0
3320,user_careless,7,2026-02-12 21:54:56,Statistics,Q2488,Probability,2,34,143,1
3321,user_careless,7,2026-02-12 22:24:56,Statistics,Q6400,Probability,3,140,229,0
3322,user_careless,7,2026-02-13 09:08:19,Statistics,Q7323,Probability,5,221,211,1
3323,user_careless,7,2026-02-13 23:47:39,Statistics,Q8634,Probability,4,268,200,1
3324,user_careless,7,2026-02-14 02:50:07,Statistics,Q7649,Probability,4,82,145,0
3325,user_careless,7,2026-02-15 08:51:45,Statistics,Q8712,Probability,5,252,252,1
3326,user_careless,7,2026-02-15 11:57:33,Statistics,Q6088,Probability,2,163,177,1
3327,user_careless,7,2026-02-15 18:05:50,Statistics,Q7476,Probability,2,123,181,0
3328,user_careless,7,2026-02-15 19:05:15,Statistics,Q7584,Probability,5,160,241,1
3329,user_careless,7,2026-02-16 23:31:51,Statistics,Q5633,Probability,2,158,200,0
3330,user_careless,7,2026-02-17 02:42:32,Statistics,Q4647,Probability,3,200,179,1
3331,user_careless,7,2026-02-17 03:23:45,Statistics,Q1718,Probability,4,157,192,1
3332,user_careless,7,2026-02-18 03:22:47,Statistics,Q2856,Probability,4,111,151,1
3333,user_careless,7,2026-02-18 18:11:47,Statistics,Q7439,Probability,2,157,173,1
3334,user_careless,8,2026-02-19 14:36:48,Statistics,Q9295,Probability,3,55,184,0
3335,user_careless,8,2026-02-19 18:34:30,Statistics,Q1848,Probability,5,83,210,1
3336,user_careless,8,2026-02-20 00:29:31,Statistics,Q2399,Probability,2,252,232,0
3337,user_careless,8,2026-02-20 02:29:47,Statistics,Q5006,Probability,5,186,193,1
3338,user_careless,8,2026-02-20 11:53:03,Statistics,Q5297,Probability,4,228,184,0
3339,user_careless,8,2026-02-20 16:42:08,Statistics,Q7957,Probability,2,240,241,1
3340,user_careless,8,2026-02-21 05:32:30,Statistics,Q6019,Probability,5,58,215,0
3341,user_careless,8,2026-02-21 10:56:28,Statistics,Q3147,Probability,2,263,222,1
3342,user_careless,8,2026-02-22 09:06:55,Statistics,Q4656,Probability,3,51,202,0
3343,user_careless,8,2026-02-22 12:16:31,Statistics,Q5947,Probability,3,273,256,1
3344,user_careless,8,2026-02-22 17:56:02,Statistics,Q2494,Probability,5,210,179,0
3345,user_careless,8,2026-02-22 20:46:25,Statistics,Q1216,Probability,5,186,219,0
3346,user_careless,8,2026-02-22 22:22:16,Statistics,Q6297,Probability,4,231,204,0
3347,user_careless,8,2026-02-24 07:56:47,Statistics,Q5352,Probability,3,56,151,1
3348,user_careless,8,2026-02-24 09:45:36,Statistics,Q8628,Probability,4,285,208,1
3349,user_careless,8,2026-02-24 17:22:45,Statistics,Q3851,Probability,5,110,148,0
3350,user_careless,8,2026-02-24 17:35:16,Statistics,Q9567,Probability,2,211,183,0
3351,user_careless,8,2026-02-24 20:52:37,Statistics,Q9414,Probability,5,169,177,0
3352,user_careless,8,2026-02-25 21:50:16,Statistics,Q7613,Probability,4,149,251,1
3353,user_careless,9,2026-02-26 19:00:53,Statistics,Q8521,Probability,4,160,253,0
3354,user_careless,9,2026-02-26 19:30:42,Statistics,Q3938,Probability,5,165,142,0
3355,user_careless,9,2026-02-27 22:19:54,Statistics,Q6520,Probability,3,235,175,1
3356,user_careless,9,2026-03-01 06:31:48,Statistics,Q3983,Probability,4,305,234,0
3357,user_careless,9,2026-03-02 02:40:08,Statistics,Q1412,Probability,4,218,166,0
3358,user_careless,9,2026-03-02 05:59:56,Statistics,Q7160,Probability,5,227,221,0
3359,user_careless,9,2026-03-02 16:44:23,Statistics,Q1554,Probability,4,145,198,0
3360,user_careless,9,2026-03-02 16:49:17,Statistics,Q7210,Probability,2,235,222,1
3361,user_careless,9,2026-03-03 02:22:49,Statistics,Q8496,Probability,3,71,196,1
3362,user_careless,9,2026-03-03 10:37:21,Statistics,Q9827,Probability,4,49,144,0
3363,user_careless,9,2026-03-03 22:05:18,Statistics,Q5910,Probability,4,280,249,1
3364,user_careless,9,2026-03-04 04:33:01,Statistics,Q9248,Probability,5,238,243,1
3365,user_careless,9,2026-03-04 06:12:25,Statistics,Q6182,Probability,5,166,146,0
3366,user_careless,9,2026-03-04 12:31:42,Statistics,Q6275,Probability,3,74,228,0
3367,user_careless,10,2026-03-06 03:40:51,Statistics,Q8670,Probability,3,221,218,1
3368,user_careless,10,2026-03-06 19:02:05,Statistics,Q1841,Probability,4,262,211,0
3369,user_careless,10,2026-03-06 21:29:21,Statistics,Q1968,Probability,4,168,142,1
3370,user_careless,10,2026-03-06 21:36:44,Statistics,Q6070,Probability,5,246,240,1
3371,user_careless,10,2026-03-07 13:18:56,Statistics,Q1582,Probability,5,89,143,0
3372,user_careless,10,2026-03-07 23:45:10,Statistics,Q6452,Probability,3,302,217,1
3373,user_careless,10,2026-03-08 01:35:06,Statistics,Q7794,Probability,2,169,164,1
3374,user_careless,10,2026-03-08 07:45:37,Statistics,Q3968,Probability,3,262,205,1
3375,user_careless,10,2026-03-09 06:37:33,Statistics,Q2857,Probability,4,56,163,0
3376,user_careless,10,2026-03-09 12:31:57,Statistics,Q8326,Probability,4,97,183,1
3377,user_careless,10,2026-03-09 14:03:19,Statistics,Q9778,Probability,4,297,235,1
3378,user_careless,10,2026-03-09 16:23:21,Statistics,Q9511,Probability,3,32,144,0
3379,user_careless,10,2026-03-09 19:29:30,Statistics,Q7347,Probability,4,299,259,1
3380,user_careless,10,2026-03-09 21:52:41,Statistics,Q1789,Probability,2,294,243,1
3381,user_careless,10,2026-03-10 15:13:46,Statistics,Q1756,Probability,4,180,140,1
3382,user_careless,10,2026-03-10 22:23:58,Statistics,Q2525,Probability,5,278,254,1
3383,user_careless,10,2026-03-11 01:49:19,Statistics,Q7910,Probability,5,241,195,1
3384,user_careless,10,2026-03-11 03:47:58,Statistics,Q1770,Probability,3,63,148,0
3385,user_careless,10,2026-03-11 21:06:46,Statistics,Q5165,Probability,3,252,221,1
3386,user_careless,11,2026-03-12 23:57:13,Statistics,Q3266,Probability,4,284,208,1
3387,user_careless,11,2026-03-13 12:05:16,Statistics,Q2321,Probability,4,223,192,1
3388,user_careless,11,2026-03-14 00:49:21,Statistics,Q6004,Probability,5,99,196,0
3389,user_careless,11,2026-03-14 01:05:44,Statistics,Q7803,Probability,5,203,201,0
3390,user_careless,11,2026-03-15 10:05:36,Statistics,Q1382,Probability,3,115,174,0
3391,user_careless,11,2026-03-15 23:59:12,Statistics,Q3505,Probability,2,255,236,1
3392,user_careless,11,2026-03-16 01:07:28,Statistics,Q8073,Probability,2,222,246,1
3393,user_careless,11,2026-03-16 05:59:34,Statistics,Q5006,Probability,2,313,224,1
3394,user_careless,11,2026-03-16 12:15:23,Statistics,Q9203,Probability,3,192,140,1
3395,user_careless,11,2026-03-16 16:41:07,Statistics,Q9874,Probability,4,250,199,1
3396,user_careless,11,2026-03-17 11:48:12,Statistics,Q7277,Probability,3,167,197,0
3397,user_careless,11,2026-03-18 01:44:01,Statistics,Q5989,Probability,3,68,239,1
3398,user_careless,11,2026-03-18 12:16:07,Statistics,Q4601,Probability,2,161,189,0
3399,user_careless,11,2026-03-18 12:23:09,Statistics,Q8858,Probability,3,288,258,1
3400,user_careless,11,2026-03-18 16:34:54,Statistics,Q5826,Probability,4,235,205,1
3401,user_careless,12,2026-03-19 09:53:34,Statistics,Q3603,Probability,3,279,233,0
3402,user_careless,12,2026-03-19 20:45:43,Statistics,Q6963,Probability,3,159,168,1
3403,user_careless,12,2026-03-20 05:48:33,Statistics,Q2511,Probability,2,121,141,0
3404,user_careless,12,2026-03-20 14:16:59,Statistics,Q3662,Probability,4,138,143,0
3405,user_careless,12,2026-03-20 23:41:23,Statistics,Q4910,Probability,4,244,176,1
3406,user_careless,12,2026-03-21 12:25:42,Statistics,Q1600,Probability,2,339,255,1
3407,user_careless,12,2026-03-21 17:33:32,Statistics,Q3248,Probability,4,292,220,0
3408,user_careless,12,2026-03-21 20:47:48,Statistics,Q6729,Probability,4,244,198,1
3409,user_careless,12,2026-03-23 18:16:14,Statistics,Q2953,Probability,2,220,185,1
3410,user_careless,12,2026-03-23 23:12:44,Statistics,Q5062,Probability,2,61,192,1
3411,user_careless,12,2026-03-24 20:42:46,Statistics,Q6659,Probability,3,197,212,0
3412,user_careless,12,2026-03-24 22:29:24,Statistics,Q8639,Probability,3,278,220,0
3413,user_careless,12,2026-03-25 08:43:12,Statistics,Q8536,Probability,3,127,164,0
3414,user_careless,12,2026-03-25 11:09:57,Statistics,Q4857,Probability,2,187,148,0
3415,user_careless,13,2026-03-27 01:44:57,Statistics,Q5700,Probability,2,129,175,1
3416,user_careless,13,2026-03-28 11:27:50,Statistics,Q8375,Probability,3,84,157,0
3417,user_careless,13,2026-03-28 20:28:38,Statistics,Q3301,Probability,2,148,242,0
3418,user_careless,13,2026-03-29 04:44:05,Statistics,Q4300,Probability,4,158,178,0
3419,user_careless,13,2026-03-29 16:25:39,Statistics,Q5202,Probability,5,48,155,0
3420,user_careless,13,2026-03-30 04:41:55,Statistics,Q8160,Probability,3,112,192,0
3421,user_careless,13,2026-03-30 11:31:16,Statistics,Q7575,Probability,5,145,254,0
3422,user_careless,13,2026-03-30 12:15:20,Statistics,Q7884,Probability,2,301,217,1
3423,user_careless,13,2026-03-30 13:44:31,Statistics,Q3132,Probability,3,68,170,0
3424,user_careless,13,2026-03-30 15:41:47,Statistics,Q4208,Probability,5,111,152,0
3425,user_careless,13,2026-03-31 01:51:35,Statistics,Q5362,Probability,3,255,217,0
3426,user_careless,13,2026-03-31 11:35:37,Statistics,Q8013,Probability,5,146,205,1
3427,user_careless,13,2026-04-01 10:11:12,Statistics,Q7692,Probability,2,320,234,1
3428,user_careless,13,2026-04-01 20:55:12,Statistics,Q4608,Probability,2,211,161,1
3429,user_careless,14,2026-04-02 00:13:47,Statistics,Q3881,Probability,2,272,230,0
3430,user_careless,14,2026-04-02 08:29:06,Statistics,Q3343,Probability,4,250,238,1
3431,user_careless,14,2026-04-03 07:08:52,Statistics,Q6825,Probability,5,93,246,0
3432,user_careless,14,2026-04-04 08:36:48,Statistics,Q5435,Probability,4,71,192,0
3433,user_careless,14,2026-04-04 16:51:06,Statistics,Q7843,Probability,2,170,153,0
3434,user_careless,14,2026-04-04 23:57:24,Statistics,Q2469,Probability,2,267,201,1
3435,user_careless,14,2026-04-05 15:23:14,Statistics,Q1901,Probability,4,176,188,0
3436,user_careless,14,2026-04-05 18:46:54,Statistics,Q3458,Probability,4,260,196,0
3437,user_careless,14,2026-04-05 20:34:29,Statistics,Q9038,Probability,5,297,219,1
3438,user_careless,14,2026-04-06 03:59:43,Statistics,Q4523,Probability,4,323,236,1
3439,user_careless,14,2026-04-06 05:04:28,Statistics,Q4119,Probability,5,105,179,0
3440,user_careless,14,2026-04-06 10:06:42,Statistics,Q4806,Probability,5,188,157,1
3441,user_careless,14,2026-04-06 18:57:20,Statistics,Q8217,Probability,5,169,172,0
3442,user_careless,14,2026-04-07 02:41:58,Statistics,Q3361,Probability,2,191,209,0
3443,user_careless,14,2026-04-07 22:54:18,Statistics,Q5003,Probability,2,162,140,0
3444,user_careless,15,2026-04-09 00:20:17,Statistics,Q5036,Probability,2,154,201,0
3445,user_careless,15,2026-04-09 04:37:57,Statistics,Q4446,Probability,5,259,247,1
3446,user_careless,15,2026-04-10 01:46:37,Statistics,Q1107,Probability,5,286,221,1
3447,user_careless,15,2026-04-10 22:22:04,Statistics,Q1623,Probability,2,196,212,1
3448,user_careless,15,2026-04-11 15:21:13,Statistics,Q8825,Probability,2,338,251,0
3449,user_careless,15,2026-04-11 19:07:44,Statistics,Q2092,Probability,2,150,199,0
3450,user_careless,15,2026-04-11 22:54:09,Statistics,Q2472,Probability,5,182,148,0
3451,user_careless,15,2026-04-13 05:26:55,Statistics,Q6895,Probability,2,255,258,1
3452,user_careless,15,2026-04-13 21:21:12,Statistics,Q1981,Probability,3,84,209,1
3453,user_careless,15,2026-04-14 07:29:45,Statistics,Q4891,Probability,3,241,234,1
3454,user_careless,15,2026-04-14 21:54:27,Statistics,Q7786,Probability,4,137,142,0
3455,user_careless,15,2026-04-15 00:57:01,Statistics,Q9603,Probability,5,109,214,0
3456,user_careless,15,2026-04-15 06:19:04,Statistics,Q3543,Probability,3,228,217,0
3457,user_careless,15,2026-04-15 15:43:19,Statistics,Q9981,Probability,4,173,239,0
3458,user_careless,16,2026-04-16 03:02:37,Statistics,Q6161,Probability,4,261,200,1
3459,user_careless,16,2026-04-16 16:04:58,Statistics,Q3164,Probability,5,197,245,0
3460,user_careless,16,2026-04-17 01:48:19,Statistics,Q5482,Probability,4,49,163,1
3461,user_careless,16,2026-04-17 02:24:31,Statistics,Q8972,Probability,4,216,219,0
3462,user_careless,16,2026-04-17 09:02:58,Statistics,Q8683,Probability,3,238,246,1
3463,user_careless,16,2026-04-17 18:36:43,Statistics,Q9384,Probability,5,51,152,1
3464,user_careless,16,2026-04-18 07:29:57,Statistics,Q4254,Probability,2,319,258,1
3465,user_careless,16,2026-04-18 15:04:23,Statistics,Q7794,Probability,4,161,222,0
3466,user_careless,16,2026-04-19 08:14:05,Statistics,Q9905,Probability,2,271,205,0
3467,user_careless,16,2026-04-19 10:36:57,Statistics,Q3669,Probability,3,156,188,0
3468,user_careless,16,2026-04-19 13:25:37,Statistics,Q2231,Probability,2,46,170,0
3469,user_careless,16,2026-04-19 18:35:04,Statistics,Q3562,Probability,4,205,250,0
3470,user_careless,16,2026-04-20 09:25:06,Statistics,Q4057,Probability,5,280,258,0
3471,user_careless,16,2026-04-20 14:43:23,Statistics,Q1945,Probability,4,119,172,0
3472,user_careless,16,2026-04-21 00:45:06,Statistics,Q1945,Probability,5,204,232,0
3473,user_careless,16,2026-04-21 07:47:09,Statistics,Q9157,Probability,3,48,188,1
3474,user_careless,16,2026-04-22 19:12:05,Statistics,Q2771,Probability,5,184,187,1
3475,user_careless,1,2026-01-01 03:50:05,Statistics,Q4959,Regression,3,185,178,0
3476,user_careless,1,2026-01-01 12:11:00,Statistics,Q4941,Regression,4,89,167,0
3477,user_careless,1,2026-01-03 19:35:33,Statistics,Q7604,Regression,4,70,169,1
3478,user_careless,1,2026-01-04 00:45:53,Statistics,Q8792,Regression,3,234,225,0
3479,user_careless,1,2026-01-04 13:07:52,Statistics,Q4770,Regression,2,99,192,0
3480,user_careless,1,2026-01-04 18:59:45,Statistics,Q6856,Regression,4,241,253,0
3481,user_careless,1,2026-01-05 10:29:02,Statistics,Q3625,Regression,5,121,200,0
3482,user_careless,1,2026-01-05 12:09:16,Statistics,Q8513,Regression,3,51,209,0
3483,user_careless,1,2026-01-05 16:48:50,Statistics,Q1835,Regression,3,180,215,1
3484,user_careless,1,2026-01-05 21:43:24,Statistics,Q1626,Regression,4,210,258,1
3485,user_careless,1,2026-01-06 17:18:26,Statistics,Q8366,Regression,3,100,199,0
3486,user_careless,1,2026-01-07 03:27:58,Statistics,Q1084,Regression,3,347,254,0
3487,user_careless,1,2026-01-07 14:22:46,Statistics,Q3000,Regression,4,174,173,0
3488,user_careless,1,2026-01-07 18:01:22,Statistics,Q5277,Regression,2,86,242,1
3489,user_careless,1,2026-01-07 18:06:23,Statistics,Q7919,Regression,3,260,211,0
3490,user_careless,1,2026-01-07 20:41:02,Statistics,Q4252,Regression,2,65,155,0
3491,user_careless,1,2026-01-07 23:16:04,Statistics,Q5603,Regression,3,264,216,0
3492,user_careless,2,2026-01-08 02:06:06,Statistics,Q3637,Regression,2,275,217,0
3493,user_careless,2,2026-01-08 05:38:35,Statistics,Q8359,Regression,5,91,219,1
3494,user_careless,2,2026-01-08 05:48:52,Statistics,Q7784,Regression,5,54,215,0
3495,user_careless,2,2026-01-08 16:02:31,Statistics,Q9080,Regression,4,271,238,1
3496,user_careless,2,2026-01-09 19:52:51,Statistics,Q4713,Regression,2,186,176,0
3497,user_careless,2,2026-01-10 10:04:28,Statistics,Q2381,Regression,2,210,187,0
3498,user_careless,2,2026-01-10 10:40:43,Statistics,Q7370,Regression,3,43,144,0
3499,user_careless,2,2026-01-10 14:48:37,Statistics,Q8376,Regression,4,225,166,0
3500,user_careless,2,2026-01-11 11:26:46,Statistics,Q3983,Regression,3,133,202,0
3501,user_careless,2,2026-01-11 12:39:30,Statistics,Q5338,Regression,2,93,239,1
3502,user_careless,2,2026-01-12 21:10:00,Statistics,Q4071,Regression,5,52,163,1
3503,user_careless,2,2026-01-12 23:40:21,Statistics,Q1911,Regression,5,200,197,1
3504,user_careless,2,2026-01-13 08:23:01,Statistics,Q1859,Regression,2,179,177,0
3505,user_careless,2,2026-01-13 21:33:25,Statistics,Q7285,Regression,4,203,250,0
3506,user_careless,2,2026-01-14 04:43:51,Statistics,Q5566,Regression,4,248,200,0
3507,user_careless,2,2026-01-14 19:35:46,Statistics,Q7036,Regression,5,78,210,1
3508,user_careless,3,2026-01-15 08:04:36,Statistics,Q1965,Regression,3,216,180,0
3509,user_careless,3,2026-01-15 11:18:47,Statistics,Q4292,Regression,4,184,154,1
3510,user_careless,3,2026-01-16 19:44:29,Statistics,Q9694,Regression,5,256,223,0
3511,user_careless,3,2026-01-16 20:08:52,Statistics,Q6573,Regression,5,246,235,0
3512,user_careless,3,2026-01-17 03:06:47,Statistics,Q7527,Regression,5,194,156,0
3513,user_careless,3,2026-01-17 12:10:39,Statistics,Q4498,Regression,2,160,214,0
3514,user_careless,3,2026-01-17 13:32:25,Statistics,Q8706,Regression,4,289,235,0
3515,user_careless,3,2026-01-17 18:12:28,Statistics,Q1114,Regression,5,121,183,0
3516,user_careless,3,2026-01-17 22:10:43,Statistics,Q9716,Regression,3,244,259,0
3517,user_careless,3,2026-01-18 03:24:42,Statistics,Q6494,Regression,3,296,235,0
3518,user_careless,3,2026-01-18 09:55:21,Statistics,Q7886,Regression,3,99,230,1
3519,user_careless,3,2026-01-18 10:19:33,Statistics,Q9435,Regression,2,155,143,0
3520,user_careless,3,2026-01-18 14:11:23,Statistics,Q6469,Regression,5,245,258,1
3521,user_careless,3,2026-01-18 16:55:09,Statistics,Q7514,Regression,3,134,244,0
3522,user_careless,3,2026-01-19 05:16:32,Statistics,Q1546,Regression,4,275,220,0
3523,user_careless,3,2026-01-19 11:31:31,Statistics,Q5607,Regression,2,214,167,0
3524,user_careless,3,2026-01-19 15:40:43,Statistics,Q2075,Regression,4,213,178,0
3525,user_careless,3,2026-01-20 06:40:29,Statistics,Q5207,Regression,2,319,237,1
3526,user_careless,3,2026-01-20 18:14:45,Statistics,Q9718,Regression,5,255,228,0
3527,user_careless,4,2026-01-22 13:17:31,Statistics,Q3106,Regression,2,176,168,0
3528,user_careless,4,2026-01-22 23:06:25,Statistics,Q4158,Regression,3,117,151,0
3529,user_careless,4,2026-01-22 23:42:08,Statistics,Q6131,Regression,5,192,190,1
3530,user_careless,4,2026-01-23 00:31:13,Statistics,Q7450,Regression,3,177,190,1
3531,user_careless,4,2026-01-23 00:47:04,Statistics,Q4971,Regression,3,232,193,0
3532,user_careless,4,2026-01-23 13:21:17,Statistics,Q9585,Regression,3,214,236,0
3533,user_careless,4,2026-01-23 16:10:56,Statistics,Q5751,Regression,3,145,146,0
3534,user_careless,4,2026-01-23 17:52:32,Statistics,Q2704,Regression,3,133,235,0
3535,user_careless,4,2026-01-24 03:15:45,Statistics,Q9029,Regression,3,218,246,0
3536,user_careless,4,2026-01-24 13:38:31,Statistics,Q8857,Regression,5,75,149,0
3537,user_careless,4,2026-01-24 19:57:34,Statistics,Q1496,Regression,3,73,249,0
3538,user_careless,4,2026-01-25 01:52:12,Statistics,Q3708,Regression,3,267,218,1
3539,user_careless,4,2026-01-26 07:49:28,Statistics,Q7796,Regression,4,252,230,0
3540,user_careless,4,2026-01-27 02:08:25,Statistics,Q8550,Regression,3,66,147,1
3541,user_careless,4,2026-01-27 13:36:20,Statistics,Q9796,Regression,5,146,166,1
3542,user_careless,4,2026-01-28 08:47:43,Statistics,Q9697,Regression,3,232,220,1
3543,user_careless,4,2026-01-28 09:44:30,Statistics,Q4448,Regression,2,132,200,1
3544,user_careless,4,2026-01-28 17:20:36,Statistics,Q4678,Regression,5,212,176,0
3545,user_careless,4,2026-01-28 23:24:46,Statistics,Q5258,Regression,3,164,183,0
3546,user_careless,5,2026-01-29 11:28:27,Statistics,Q4516,Regression,3,287,246,1
3547,user_careless,5,2026-01-30 00:57:09,Statistics,Q7241,Regression,5,223,176,1
3548,user_careless,5,2026-01-30 11:29:25,Statistics,Q3346,Regression,5,208,252,1
3549,user_careless,5,2026-01-30 16:58:32,Statistics,Q7785,Regression,5,199,192,0
3550,user_careless,5,2026-01-30 17:56:55,Statistics,Q2410,Regression,5,162,141,1
3551,user_careless,5,2026-01-31 16:09:59,Statistics,Q5730,Regression,4,300,245,1
3552,user_careless,5,2026-01-31 18:46:01,Statistics,Q5365,Regression,5,198,143,1
3553,user_careless,5,2026-01-31 21:13:23,Statistics,Q8533,Regression,4,73,204,1
3554,user_careless,5,2026-02-02 15:52:03,Statistics,Q6148,Regression,3,109,209,1
3555,user_careless,5,2026-02-03 12:00:05,Statistics,Q3873,Regression,4,134,176,0
3556,user_careless,5,2026-02-04 07:25:31,Statistics,Q4202,Regression,3,51,178,0
3557,user_careless,5,2026-02-04 08:36:37,Statistics,Q1906,Regression,5,174,228,0
3558,user_careless,5,2026-02-04 10:58:25,Statistics,Q5275,Regression,2,62,150,1
3559,user_careless,5,2026-02-04 11:26:04,Statistics,Q2519,Regression,5,202,151,0
3560,user_careless,5,2026-02-04 15:33:39,Statistics,Q5576,Regression,4,103,148,0
3561,user_careless,5,2026-02-04 19:33:55,Statistics,Q9531,Regression,3,209,246,1
3562,user_careless,6,2026-02-05 17:39:05,Statistics,Q4136,Regression,4,142,252,0
3563,user_careless,6,2026-02-05 21:37:38,Statistics,Q1186,Regression,5,90,220,0
3564,user_careless,6,2026-02-06 01:56:27,Statistics,Q7771,Regression,5,280,210,1
3565,user_careless,6,2026-02-07 10:06:37,Statistics,Q9191,Regression,3,261,228,0
3566,user_careless,6,2026-02-07 14:59:09,Statistics,Q2003,Regression,4,122,228,0
3567,user_careless,6,2026-02-07 20:05:39,Statistics,Q6790,Regression,5,179,166,0
3568,user_careless,6,2026-02-08 20:32:53,Statistics,Q2994,Regression,4,203,147,1
3569,user_careless,6,2026-02-09 05:48:01,Statistics,Q5524,Regression,5,143,241,0
3570,user_careless,6,2026-02-09 15:28:50,Statistics,Q2283,Regression,3,275,206,1
3571,user_careless,6,2026-02-09 23:34:52,Statistics,Q6451,Regression,2,210,166,0
3572,user_careless,6,2026-02-10 05:16:47,Statistics,Q4551,Regression,3,210,240,0
3573,user_careless,6,2026-02-10 18:17:19,Statistics,Q1382,Regression,5,256,195,0
3574,user_careless,6,2026-02-11 04:06:58,Statistics,Q8302,Regression,3,202,168,1
3575,user_careless,6,2026-02-11 08:03:13,Statistics,Q6417,Regression,5,196,153,1
3576,user_careless,6,2026-02-11 11:13:37,Statistics,Q4126,Regression,2,222,183,1
3577,user_careless,6,2026-02-11 11:51:07,Statistics,Q4094,Regression,5,229,226,1
3578,user_careless,6,2026-02-11 13:35:56,Statistics,Q7324,Regression,3,171,247,0
3579,user_careless,6,2026-02-11 14:56:48,Statistics,Q7363,Regression,5,99,173,0
3580,user_careless,6,2026-02-11 14:58:59,Statistics,Q4047,Regression,4,102,190,0
3581,user_careless,7,2026-02-13 05:33:57,Statistics,Q8817,Regression,3,221,230,0
3582,user_careless,7,2026-02-13 23:57:33,Statistics,Q5204,Regression,2,174,179,0
3583,user_careless,7,2026-02-14 11:18:57,Statistics,Q8312,Regression,2,65,237,0
3584,user_careless,7,2026-02-14 22:25:05,Statistics,Q7697,Regression,3,87,232,0
3585,user_careless,7,2026-02-15 10:38:26,Statistics,Q9580,Regression,4,294,229,0
3586,user_careless,7,2026-02-15 14:11:11,Statistics,Q4645,Regression,5,54,159,0
3587,user_careless,7,2026-02-15 17:48:34,Statistics,Q9750,Regression,3,49,215,1
3588,user_careless,7,2026-02-16 09:14:32,Statistics,Q2147,Regression,2,270,213,0
3589,user_careless,7,2026-02-16 09:57:52,Statistics,Q1555,Regression,3,134,142,1
3590,user_careless,7,2026-02-16 10:34:30,Statistics,Q6110,Regression,4,244,193,0
3591,user_careless,7,2026-02-16 13:08:36,Statistics,Q6716,Regression,4,125,241,0
3592,user_careless,7,2026-02-16 20:52:38,Statistics,Q8471,Regression,3,153,160,0
3593,user_careless,7,2026-02-16 22:25:46,Statistics,Q2716,Regression,5,102,143,0
3594,user_careless,7,2026-02-17 01:17:39,Statistics,Q9995,Regression,2,284,218,0
3595,user_careless,7,2026-02-17 06:54:59,Statistics,Q3214,Regression,2,244,196,0
3596,user_careless,7,2026-02-17 22:33:39,Statistics,Q1992,Regression,4,133,233,0
3597,user_careless,7,2026-02-18 21:08:23,Statistics,Q7317,Regression,2,201,149,1
3598,user_careless,8,2026-02-19 05:00:35,Statistics,Q4191,Regression,2,184,180,0
3599,user_careless,8,2026-02-19 08:37:50,Statistics,Q1455,Regression,4,196,153,0
3600,user_careless,8,2026-02-19 15:13:26,Statistics,Q3106,Regression,2,280,201,0
3601,user_careless,8,2026-02-19 16:25:21,Statistics,Q6724,Regression,3,329,244,0
3602,user_careless,8,2026-02-19 17:59:29,Statistics,Q7321,Regression,3,155,188,0
3603,user_careless,8,2026-02-20 00:49:18,Statistics,Q6153,Regression,3,156,156,0
3604,user_careless,8,2026-02-20 08:35:47,Statistics,Q6429,Regression,3,185,168,1
3605,user_careless,8,2026-02-20 12:30:30,Statistics,Q6456,Regression,3,115,181,1
3606,user_careless,8,2026-02-22 04:51:11,Statistics,Q6601,Regression,3,131,158,1
3607,user_careless,8,2026-02-24 15:51:01,Statistics,Q6014,Regression,3,293,256,0
3608,user_careless,8,2026-02-25 01:10:39,Statistics,Q1571,Regression,3,169,161,0
3609,user_careless,8,2026-02-25 03:05:32,Statistics,Q2075,Regression,5,167,153,0
3610,user_careless,8,2026-02-25 16:52:04,Statistics,Q2928,Regression,2,37,158,0
3611,user_careless,8,2026-02-25 19:53:40,Statistics,Q6359,Regression,3,274,223,1
3612,user_careless,9,2026-02-26 17:15:01,Statistics,Q7997,Regression,5,65,222,0
3613,user_careless,9,2026-02-26 20:43:41,Statistics,Q5997,Regression,3,58,164,0
3614,user_careless,9,2026-02-26 21:45:17,Statistics,Q2569,Regression,4,73,243,0
3615,user_careless,9,2026-02-26 23:10:44,Statistics,Q1402,Regression,4,121,225,0
3616,user_careless,9,2026-02-27 01:15:08,Statistics,Q2993,Regression,2,189,181,1
3617,user_careless,9,2026-02-27 05:13:19,Statistics,Q6673,Regression,3,291,228,0
3618,user_careless,9,2026-02-27 05:31:21,Statistics,Q8225,Regression,4,185,187,0
